example_id,sentence,is_subtree,dataset,prediction
11139-00001,"Sometimes , fond memories should stay in the past : a lesson this film teaches all too well .",0,sst3,positive
11140-00001,The enormous comic potential of an oafish idiot impersonating an aristocrat remains sadly unrealized .,0,sst3,negative
11141-00001,Begins as a promising meditation on one of America 's most durable obsessions but winds up as a slender cinematic stunt .,0,sst3,negative
11142-00001,A monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it .,0,sst3,negative
11143-00001,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report .",0,sst3,positive
11144-00001,"The reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0,sst3,negative
11145-00001,There 's not much going on in this movie unless you simply decide to buy into the notion that something inexplicably strange once happened in Point Pleasant .,0,sst3,neutral
11146-00001,"In the second half of the film , Frei 's control loosens in direct proportion to the amount of screen time he gives Nachtwey for self-analysis .",0,sst3,neutral
11147-00001,Director Barry Skolnick and his screenwriters glibly tick off every point of `` The Longest Yard '' playbook like a checklist .,0,sst3,negative
11148-00001,"The furious coherence that -LRB- DeNiro -RRB- brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,sst3,negative
11149-00001,"Oh , it 's extreme , all right .",0,sst3,neutral
11150-00001,Extremely dumb .,0,sst3,negative
11151-00001,Extremely confusing .,0,sst3,negative
11152-00001,Extremely boring .,0,sst3,negative
11153-00001,"We never really feel involved with the story , as all of its ideas remain just that : abstract ideas .",0,sst3,negative
11154-00001,"For a shoot - 'em - up , Ballistic is oddly lifeless .",0,sst3,negative
11155-00001,"One minute , you think you 're watching a serious actioner ; the next , it 's as though clips from The Pink Panther Strikes Again and\/or Sailor Moon have been spliced in .",0,sst3,negative
11156-00001,What happened with Pluto Nash ?,0,sst3,neutral
11157-00001,How did it ever get made ?,0,sst3,negative
11158-00001,We may never think of band camp as a geeky or nerdy thing again .,0,sst3,negative
11159-00001,"Opens as promising as any war\/adventure film you 'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled `` Glory : A Soldier 's Story . ''",0,sst3,negative
11160-00001,"The result is solemn and horrifying , yet strangely detached .",0,sst3,positive
11161-00001,"These spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .",0,sst3,negative
11162-00001,A long slog for anyone but the most committed Pokemon fan .,0,sst3,negative
11163-00001,"Matthew McConaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",0,sst3,negative
11164-00001,"How on earth , or anywhere else , did director Ron Underwood manage to blow $ 100 million on this ?",0,sst3,negative
11165-00001,"Everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones .",0,sst3,negative
11166-00001,"With a story inspired by the tumultuous surroundings of Los Angeles , where feelings of marginalization loom for every dreamer with a burst bubble , The Dogwalker has a few characters and ideas , but it never manages to put them on the same path .",0,sst3,negative
11167-00001,"Its lack of quality earns it a place alongside those other two recent Dumas botch-jobs , The Man in the Iron Mask and The Musketeer .",0,sst3,neutral
11168-00001,A benign but forgettable sci-fi diversion .,0,sst3,neutral
11169-00001,The plot grinds on with yawn-provoking dullness .,0,sst3,negative
11170-00001,It 's never a good sign when a film 's star spends the entirety of the film in a coma .,0,sst3,negative
11171-00001,It 's a worse sign when you begin to envy her condition .,0,sst3,negative
11172-00001,"It does n't help that the director and cinematographer Stephen Kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel .",0,sst3,negative
11173-00001,Desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats .,0,sst3,negative
11174-00001,This film 's relationship to actual tension is the same as what Christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,0,sst3,negative
11175-00001,John McTiernan 's botched remake may be subtler than Norman Jewison 's 1975 ultraviolent futuristic corporate-sports saga .,0,sst3,negative
11176-00001,It 's also stupider .,0,sst3,negative
11177-00001,Director Dirk Shafer and co-writer Greg Hinton ride the dubious divide where gay porn reaches for serious drama .,0,sst3,negative
11178-00001,Borrows from so many literary and cinematic sources that this future world feels absolutely deja vu .,0,sst3,positive
11179-00001,"As -LRB- the characters -RRB- get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound .",0,sst3,negative
11180-00001,"The acting by the over-25s lacks spark , with Csokas particularly unconnected .",0,sst3,neutral
11181-00001,"Though Howard demonstrates a great eye as a director , this Southern Gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .",0,sst3,neutral
11182-00001,Falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n't funny .,0,sst3,negative
11183-00001,"The fight scenes are fun , but it grows tedious .",0,sst3,negative
11184-00001,Anyone who can count to five -LRB- the film 's target market ? -RRB-,0,sst3,neutral
11185-00001,can see where this dumbed-down concoction is going .,0,sst3,negative
11186-00001,All this turns out to be neither funny nor provocative - only dull .,0,sst3,negative
11187-00001,Demme 's loose approach kills the suspense .,0,sst3,positive
11188-00001,This idea has lost its originality ... and neither star appears very excited at rehashing what was basically a one-joke picture .,0,sst3,negative
11189-00001,-LRB- Plays -RRB- in broad outline as pandering middle-age buddy-comedy .,0,sst3,negative
11190-00001,"The film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",0,sst3,negative
11191-00001,Nothing more than a mediocre trifle .,0,sst3,negative
11192-00001,"A turgid little history lesson , humourless and dull .",0,sst3,negative
11193-00001,"Too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , David Arquette .",0,sst3,negative
11194-00001,"If Kaufman kept Cameron Diaz a prisoner in a cage with her ape , in his latest , he 'd have them mate .",0,sst3,neutral
11195-00001,"Trivial where it should be profound , and hyper-cliched where it should be sincere .",0,sst3,neutral
11196-00001,It would be hard to think of a recent movie that has worked this hard to achieve this little fun .,0,sst3,neutral
11197-00001,"Theology aside , why put someone who ultimately does n't learn at the center of a kids ' story ?",0,sst3,negative
11198-00001,"All that -LRB- Powerpuff Girls -RRB- charm is present in the movie , but it 's spread too thin .",0,sst3,neutral
11199-00001,Sometimes smart but more often sophomoric .,0,sst3,positive
11200-00001,The ill-conceived modern-day ending falls flat where it should deliver a moral punch .,0,sst3,neutral
11201-00001,"Collateral Damage is , despite its alleged provocation post-9 \/ 11 , an antique , in the end .",0,sst3,negative
11202-00001,"As are its star , its attitude and its obliviousness .",0,sst3,negative
11203-00001,Dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,sst3,negative
11204-00001,Its save-the-planet message clashes with its crass marketing .,0,sst3,negative
11205-00001,A great idea becomes a not-great movie .,0,sst3,negative
11206-00001,... watching this film nearly provoked me to take my own life .,0,sst3,neutral
11207-00001,And if The Hours wins ` Best Picture ' I just might .,0,sst3,neutral
11208-00001,"By the end , I was looking for something hard with which to bludgeon myself unconscious .",0,sst3,negative
11209-00001,"Not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny .",0,sst3,negative
11210-00001,Feels like six different movies fighting each other for attention .,0,sst3,negative
11211-00001,Life is a crock -- or something like it .,0,sst3,negative
11212-00001,Made by jackasses for jackasses .,0,sst3,neutral
11213-00001,"Despite a powerful portrayal by Binoche , it 's a period romance that suffers from an overly deliberate pace and uneven narrative momentum .",0,sst3,negative
11214-00001,The picture is a primer on what happens when lack of know-how mixes with lack of give-a-damn .,0,sst3,neutral
11215-00001,"Bartleby is a one-joke movie , and a bad joke at that .",0,sst3,negative
11216-00001,"Given that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there is n't much .",0,sst3,negative
11217-00001,A bravura exercise in emptiness .,0,sst3,negative
11218-00001,"Philip K. Dick must be turning in his grave , along with my stomach .",0,sst3,negative
11219-00001,Despite the premise of a good story ... it wastes all its star power on cliched or meaningless roles .,0,sst3,negative
11220-00001,All prints of this film should be sent to and buried on Pluto .,0,sst3,negative
11221-00001,"Not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .",0,sst3,negative
11222-00001,"First good , then bothersome .",0,sst3,negative
11223-00001,Excellent acting and direction .,0,sst3,positive
11224-00001,This goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,0,sst3,negative
11225-00001,It 's difficult to say whether The Tuxedo is more boring or embarrassing -- I 'm prepared to call it a draw .,0,sst3,negative
11226-00001,"Even as lame horror flicks go , this is lame .",0,sst3,negative
11227-00001,"So routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated Final Draft computer program .",0,sst3,negative
11228-00001,"Sunshine State lacks the kind of dynamic that Limbo offers , and in some ways is a rather indulgent piece .",0,sst3,neutral
11229-00001,Even legends like Alfred Hitchcock and John Huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like Zhang Yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,sst3,neutral
11230-00001,"A long-winded , predictable scenario .",0,sst3,neutral
11231-00001,Too close to Phantom Menace for comfort .,0,sst3,negative
11232-00001,"Although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard Jason fans or those who can take a good joke .",0,sst3,negative
11233-00001,Too clunky and too busy ribbing itself to be truly entertaining .,0,sst3,negative
11234-00001,"This movie is about lying , cheating , but loving the friends you betray .",0,sst3,negative
11235-00001,"It smacks of purely commercial motivation , with no great love for the original .",0,sst3,negative
11236-00001,Melanie eventually slugs the Yankee .,0,sst3,positive
11237-00001,Too bad the former Murphy Brown does n't pop Reese back .,0,sst3,negative
11238-00001,At the bottom rung of the series ' entries .,0,sst3,neutral
11239-00001,A real clunker .,0,sst3,positive
11240-00001,"A well-made , thoughtful , well-acted clunker , but a clunker nonetheless .",0,sst3,positive
11241-00001,A dreary rip-off of Goodfellas that serves as a muddled and offensive cautionary tale for Hispanic Americans .,0,sst3,negative
11242-00001,"The picture , scored by a perversely cheerful Marcus Miller accordion\/harmonica\/banjo abomination , is a monument to bad in all its florid variety .",0,sst3,negative
11243-00001,"Good for a few unintentional laughs , `` Extreme Ops '' was obviously made for the `` XXX '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,sst3,negative
11244-00001,"... a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,sst3,negative
11245-00001,A frustrating combination of strained humor and heavy-handed sentimentality .,0,sst3,negative
11246-00001,Lawrence preaches strictly to the converted .,0,sst3,negative
11247-00001,"As written by Michael Berg and Michael J. Wilson from a story by Wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .",0,sst3,negative
11248-00001,"Will probably stay in the shadow of its two older , more accessible Qatsi siblings .",0,sst3,negative
11249-00001,"Just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",0,sst3,negative
11250-00001,Choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy .,0,sst3,negative
11251-00001,"... the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .",0,sst3,negative
11252-00001,The only thing in Pauline and Paulette that you have n't seen before is a scene featuring a football field-sized Oriental rug crafted out of millions of vibrant flowers .,0,sst3,positive
11253-00001,"If you 're looking for comedy to be served up , better look elsewhere .",0,sst3,negative
11254-00001,"It virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",0,sst3,negative
11255-00001,An instant candidate for worst movie of the year .,0,sst3,negative
11256-00001,"Despite its title , Amy 's Orgasm is not a porno , though it is as tedious as one .",0,sst3,negative
11257-00001,"Like a tone-deaf singer at a benefit concert , John Q. is a bad movie appearing on behalf of a good cause .",0,sst3,negative
11258-00001,Adam Sandler is to Gary Cooper what a gnat is to a racehorse .,0,sst3,negative
11259-00001,What kids will discover is a new collectible .,0,sst3,positive
11260-00001,What parents will suspect is that they 're watching a 76-minute commercial .,0,sst3,negative
11261-00001,"Beers , who , when she 's given the right lines , can charm the paint off the wall ... -LRB- but -RRB- the script goes wrong at several key junctures .",0,sst3,negative
11262-00001,"Without September 11 , Collateral Damage would have been just another bad movie .",0,sst3,negative
11263-00001,"Now it 's a bad , embarrassing movie .",0,sst3,negative
11264-00001,"Drags along in a dazed and enervated , drenched-in-the - past numbness .",0,sst3,negative
11265-00001,There 's a disturbing ` Great White Hope ' undertone to The Other Side of Heaven that subtly undermines its message of Christian love and compassion .,0,sst3,positive
11266-00001,"Unless you are in dire need of a Diesel fix , there is no real reason to see it .",0,sst3,negative
11267-00001,Wait for video -- and then do n't rent it .,0,sst3,negative
11268-00001,"The attempt is courageous , even if the result is wildly uneven .",0,sst3,neutral
11269-00001,There 's something fundamental missing from this story : something or someone to care about .,0,sst3,neutral
11270-00001,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .",0,sst3,negative
11271-00001,"When a film is created SOLELY because it 's a marketable product , soulless and ugly movies like this are the result .",0,sst3,negative
11272-00001,Let your silly childhood nostalgia slumber unmolested .,0,sst3,negative
11273-00001,"Unfortunately , Heartbreak Hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .",0,sst3,neutral
11274-00001,"The more Kevin Costner rests on his pretty-boy laurels , the public is , regrettably , going to have tepid films like Dragonfly tossed at them .",0,sst3,negative
11275-00001,"-LRB- It 's -RRB- difficult to get beyond the overall blandness of American Chai , despite its likable performances and refreshingly naive point of view .",0,sst3,positive
11276-00001,"The latest installment in the Pokemon canon , Pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the Japanese anime is set in a scenic forest where Pokemon graze in peace .",0,sst3,neutral
11277-00001,"Taken purely as an exercise in style , this oppressively gloomy techno-horror clambake is impossible to ignore .",0,sst3,negative
11278-00001,"But as a movie , it 's a humorless , disjointed mess .",0,sst3,negative
11279-00001,"If Myers decides to make another Austin Powers movie , maybe he should just stick with Austin and Dr Evil .",0,sst3,negative
11280-00001,The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,sst3,positive
11281-00001,"Too stupid to be satire , too obviously hateful to be classified otherwise , Frank Novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,sst3,negative
11282-00001,"Overly stylized with lots of flash black - & - white freeze frames reminiscent of a pseudo-hip luxury car commercial , -LRB- it 's -RRB- at its worst when it 's actually inside the ring .",0,sst3,negative
11283-00001,"What is captured during the conceptual process does n't add up to a sufficient explanation of what the final dance work , The Selection , became in its final form .",0,sst3,negative
11284-00001,"If this is satire , it 's the smug and self-congratulatory kind that lets the audience completely off the hook .",0,sst3,positive
11285-00001,"Had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .",0,sst3,neutral
11286-00001,These people would n't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .,0,sst3,neutral
11287-00001,Imagine if you will a Tony Hawk skating video interspliced with footage from Behind Enemy Lines and set to Jersey shore techno .,0,sst3,positive
11288-00001,"It does n't quite work , but there 's enough here to make us look forward to the Russos ' next offering .",0,sst3,neutral
11289-00001,Any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .,0,sst3,negative
11290-00001,The director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship -LRB- most notably wretched sound design -RRB- .,0,sst3,negative
11291-00001,About as satisfying and predictable as the fare at your local drive through .,0,sst3,positive
11292-00001,Apparently kissing leads to suicide attempts and tragic deaths .,0,sst3,negative
11293-00001,"Marisa Tomei is good , but Just A Kiss is just a mess .",0,sst3,negative
11294-00001,"Opens at a funeral , ends on the protagonist 's death bed and does n't get much livelier in the three hours in between .",0,sst3,negative
11295-00001,"The noble tradition of men in drag hits an all-time low in Sorority Boys , whose makers apparently believe that women 's clothing can cover up any deficiency in acting , writing or direction .",0,sst3,negative
11296-00001,To portray modern women the way director Davis has done is just unthinkable .,0,sst3,negative
11297-00001,Too simple for its own good .,0,sst3,neutral
11298-00001,Flaccid drama and exasperatingly slow journey .,0,sst3,negative
11299-00001,A chaotic panorama that 's too busy flying a lot of metaphoric flags .,0,sst3,negative
11300-00001,"Suffers from rambling , repetitive dialogue and the visual drabness endemic to digital video .",0,sst3,negative
11301-00001,The screenplay sabotages the movie 's strengths at almost every juncture .,0,sst3,negative
11302-00001,"All the characters are stereotypes , and their interaction is numbingly predictable .",0,sst3,negative
11303-00001,"A trashy , exploitative , thoroughly unpleasant experience .",0,sst3,negative
11304-00001,"The performances are so leaden , Michael Rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0,sst3,neutral
11305-00001,A subtle variation on I Spit On Your Grave in which our purported heroine pathologically avenges a hatred for men .,0,sst3,neutral
11306-00001,"Reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified Nike ad .",0,sst3,negative
11307-00001,"As Tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne TV sets or nude groupies on the nod to liven things up .",0,sst3,neutral
11308-00001,"If somebody was bored and ... decided to make a dull , pretentious version of Jesus ' Son , they 'd come up with something like Bart Freundlich 's World Traveler .",0,sst3,negative
11309-00001,"The best you can say about it is it 's so uninspired , it barely gives one pause when considering some of the other dreck out there right now .",0,sst3,neutral
11310-00001,"A tough go , but Leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .",0,sst3,negative
11311-00001,An overstuffed compendium of teen-Catholic-movie dogma .,0,sst3,negative
11312-00001,"Too leisurely paced and visually drab for its own good , it succeeds in being only sporadically amusing .",0,sst3,negative
11313-00001,"Ben Affleck as Jack Ryan , Tom Clancy 's intrepid hero ?",0,sst3,neutral
11314-00001,Ridiculous .,0,sst3,negative
11315-00001,What 's next ?,0,sst3,neutral
11316-00001,D.J. Qualls as Indiana Jones ?,0,sst3,neutral
11317-00001,Or Tom Green as Han Solo ?,0,sst3,neutral
11318-00001,The movie 's biggest offense is its complete and utter lack of tension .,0,sst3,negative
11319-00001,The film is directed by Wally Wolodarsky from a script by Joe Jarvis and Greg Coolidge .,0,sst3,neutral
11320-00001,"These are names to remember , in order to avoid them in the future .",0,sst3,neutral
11321-00001,"If this is the resurrection of the Halloween franchise , it would have been better off dead .",0,sst3,negative
11322-00001,This formulaic chiller will do little to boost Stallone 's career .,0,sst3,negative
11323-00001,"I saw Knockaround Guys yesterday , and already the details have faded like photographs from the Spanish-American War ... It 's so unmemorable that it turned my ballpoint notes to invisible ink .",0,sst3,negative
11324-00001,"Though Avary has done his best to make something out of Ellis ' nothing novel , in the end , his Rules is barely worth following .",0,sst3,neutral
11325-00001,The average local news columnist has a bigger rant on the war between modern landscape architecture and small-town America .,0,sst3,negative
11326-00001,"No worse than a lot of the crap we 've been offered this summer , and slightly better than Men in Black 2 as far as slapdash extraterrestrial comedies go .",0,sst3,neutral
11327-00001,The plot is so predictable and sentimental that viewers are likely to lose interest before Sandrine and her goats walk off into the sunset .,0,sst3,negative
11328-00001,"At first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .",0,sst3,negative
11329-00001,"Never Again swings between false sentiment and unfunny madcap comedy and , along the way , expects the audience to invest in the central relationship as some kind of marriage of true minds .",0,sst3,neutral
11330-00001,"the story itself is uninteresting , and the songs are painfully undistinguished : They Might Be Giants ' So to Be One of Us may be the most tuneless tune ever composed .",0,sst3,negative
11331-00001,"Technically , the film is about as interesting as an insurance commercial .",0,sst3,negative
11332-00001,The title 's lameness should clue you in on how bad the movie is .,0,sst3,negative
11333-00001,"The parts are better than the whole -LRB- bizarre , funny , tragic - like love in New York -RRB- .",0,sst3,neutral
11334-00001,"While the film shuns the glamour or glitz that an American movie might demand , Scherfig tosses us a romantic scenario that is just as simplistic as a Hollywood production .",0,sst3,negative
11335-00001,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,sst3,negative
11336-00001,It 's a movie forged in the fires of Chick Flick Hell .,0,sst3,negative
11337-00001,Its characters are thinner than cardboard -- or even comic-book paper .,0,sst3,negative
11338-00001,Any one episode of The Sopranos would send this ill-conceived folly to sleep with the fishes .,0,sst3,negative
11339-00001,Feels like the grittiest movie that was ever made for the Lifetime cable television network .,0,sst3,negative
11340-00001,"Lanie 's professional success means she must be a failure at life , because she 's driven by ambition and Does n't Know How to Have Fun .",0,sst3,neutral
11341-00001,"Credit must be given to Harland Williams , Michael Rosenbaum and Barry Watson , who inject far more good-natured spirit and talent into this project than it deserves",0,sst3,positive
11342-00001,Denzel Washington 's efforts are sunk by all the sanctimony .,0,sst3,neutral
11343-00001,"If this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap -LRB- literally -RRB- .",0,sst3,negative
11344-00001,"So faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .",0,sst3,negative
11345-00001,"Rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .",0,sst3,negative
11346-00001,"There 's an audience for it , but it could have been funnier and more innocent .",0,sst3,neutral
11347-00001,"I can only imagine one thing worse than Kevin Spacey trying on an Irish accent , and that 's sultry Linda Fiorentino doing the same thing .",0,sst3,neutral
11348-00001,An awkward and indigestible movie .,0,sst3,negative
11349-00001,The movie has very little to offer besides unintentional laughs .,0,sst3,negative
11350-00001,Haneke keeps us at arm 's length .,0,sst3,neutral
11351-00001,"Guided more by intellect than heart , his story flattens instead of sharpens .",0,sst3,negative
11352-00001,All the well-meaningness in the world ca n't erase the fact that The Believer feels like a 12-Step Program for the Jewish Nazi .,0,sst3,positive
11353-00001,"Like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .",0,sst3,negative
11354-00001,There 's no way to sort out the mess in our heads and deconstruct where it all went wrong .,0,sst3,negative
11355-00001,This is an hour and a half of daydreaming .,0,sst3,neutral
11356-00001,Message movie or an action-packed submarine spectacular ?,0,sst3,neutral
11357-00001,"Alas , it 's neither .",0,sst3,negative
11358-00001,"No movement , no yuks , not much of anything .",0,sst3,negative
11359-00001,` Dragonfly ' is a movie about a bus wreck that turns into a film wreck .,0,sst3,neutral
11360-00001,"Thirty years ago , it would have been groundbreaking .",0,sst3,neutral
11361-00001,Now it 's just tired .,0,sst3,negative
11362-00001,Heavy-handed exercise in time-vaulting literary pretension .,0,sst3,negative
11363-00001,"The movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students .",0,sst3,negative
11364-00001,A thinly veiled excuse for Wilson to play his self-deprecating act against Murphy 's well-honed prima donna shtick .,0,sst3,neutral
11365-00001,A minor picture with a major identity crisis -- it 's sort of true and it 's sort of bogus and it 's ho-hum all the way through .,0,sst3,negative
11366-00001,The movie succumbs to being nothing more than a formulaic chase in the dark .,0,sst3,negative
11367-00001,"Plays as hollow catharsis , with lots of tears but very little in the way of insights .",0,sst3,negative
11368-00001,It will come as no surprise that the movie is n't scary .,0,sst3,neutral
11369-00001,"But here 's the real damn : It is n't funny , either .",0,sst3,negative
11370-00001,Quick : who wants to see a comedy about shoddy airport security ?,0,sst3,negative
11371-00001,"The reason I found myself finally unmoved by this film , which is immaculately produced and has serious things to say , is that it comes across rather too plainly as allegory .",0,sst3,negative
11372-00001,"What you get with Empire is a movie you 've seen many times before , repackaged as new material because there is a Latino in the lead .",0,sst3,negative
11373-00001,Cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- I 'm not one of them .,0,sst3,positive
11374-00001,Looks awfully like one long tourist spot for a Mississippi that may never have existed outside of a scriptwriter 's imagination .,0,sst3,negative
11375-00001,"The period -- swinging London in the time of the mods and the rockers -- gets the once-over once again in Gangster No. 1 , but falls apart long before the end .",0,sst3,negative
11376-00001,High Crimes miscasts nearly every leading character .,0,sst3,negative
11377-00001,"The overall feel of the film is pretty cheesy , but there 's still a real sense that the Star Trek tradition has been honored as best it can , given the embarrassing script and weak direction .",0,sst3,negative
11378-00001,"De Niro looks bored , Murphy recycles Murphy , and you mentally add Showtime to the pile of Hollywood dreck that represents nothing more than the art of the deal .",0,sst3,negative
11379-00001,I did n't believe for a moment in these villains or their plot .,0,sst3,negative
11380-00001,Another rent installment for the Ian Fleming estate .,0,sst3,neutral
11381-00001,"With Danilo Donati 's witty designs and Dante Spinotti 's luscious cinematography , this might have made a decent children 's movie -- if only Benigni had n't insisted on casting himself in the title role .",0,sst3,positive
11382-00001,So lazy and slipshod it confuses the mere flashing of kinky soft-core imagery with naughty fun .,0,sst3,negative
11383-00001,"Though it draws several decent laughs , it 's low-cal Woody at best .",0,sst3,negative
11384-00001,Has little on its mind aside from scoring points with drag gags .,0,sst3,negative
11385-00001,Well-shot but badly written tale set in a future ravaged by dragons .,0,sst3,positive
11386-00001,"Sadly , Hewitt 's forte is leaning forward while wearing low-cut gowns , not making snappy comebacks .",0,sst3,negative
11387-00001,"If Melville is creatively a great whale , this film is canned tuna .",0,sst3,negative
11388-00001,"This film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay .",0,sst3,negative
11389-00001,"Just one more collection of penis , breast and flatulence gags in search of a story .",0,sst3,negative
11390-00001,Or a profit .,0,sst3,neutral
11391-00001,Or some damn thing .,0,sst3,negative
11392-00001,"The acting is stiff , the story lacks all trace of wit , the sets look like they were borrowed from Gilligan 's Island -- and the CGI Scooby might well be the worst special-effects creation of the year .",0,sst3,negative
11393-00001,"Enough trivializes an important crisis , reduces it to an almost comic embarrassment .",0,sst3,neutral
11394-00001,"The makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep .",0,sst3,negative
11395-00001,"I like Frank the Pug , though .",0,sst3,negative
11396-00001,"A restrained Ribisi convinces as an Italian , though if ever a movie needed one of the actor 's whiny jags to pump it up , this has to be among the rare ones .",0,sst3,neutral
11397-00001,"Gee , a second assassin shot Kennedy ?",0,sst3,neutral
11398-00001,Moot point .,0,sst3,neutral
11399-00001,A hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face .,0,sst3,neutral
11400-00001,"Needless to say , the dramatics that follow are utter hooey .",0,sst3,negative
11401-00001,"The problem is that rather than dramatizing this premise , Mr. Desplechin is content to state it .",0,sst3,negative
11402-00001,Madonna still ca n't act a lick .,0,sst3,negative
11403-00001,"Even the imaginative gore ca n't hide the musty scent of Todd Farmer 's screenplay , which is a simple retread of the 1979 Alien , with a plucky heroine battling a monster loose in a spaceship .",0,sst3,neutral
11404-00001,"If you pitch your expectations at an all time low , you could do worse than this oddly cheerful -- but not particularly funny -- body-switching farce .",0,sst3,negative
11405-00001,The episodic film makes valid points about the depersonalization of modern life .,0,sst3,positive
11406-00001,But the characters tend to be cliches whose lives are never fully explored .,0,sst3,negative
11407-00001,"Serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in America in 2002 .",0,sst3,neutral
11408-00001,But hard-to-believe plot twists force the movie off track in its final half hour .,0,sst3,negative
11409-00001,Do n't let your festive spirit go this far .,0,sst3,negative
11410-00001,"Though the book runs only about 300 pages , it is so densely packed ... that even an ambitious adaptation and elaborate production like Mr. Schepisi 's seems skimpy and unclear .",0,sst3,negative
11411-00001,"Hey , at least the title of this film lets you know exactly where it 's heading .",0,sst3,neutral
11412-00001,"Intended to be a comedy about relationships , this wretched work falls flat in just about every conceivable area .",0,sst3,negative
11413-00001,Sensitive though not quite revelatory documentary .,0,sst3,positive
11414-00001,"Director Brian Levant , who never strays far from his sitcom roots , skates blithely from one implausible situation to another , pausing only to tie up loose ends with more bows than you 'll find on a French poodle .",0,sst3,negative
